geo_id,zipcode,population
8600000US75859,75859,966
8600000US07057,7057,5830
8600000US59718,59718,13254
8600000US03580,3580,711
8600000US07420,7420,2503
8600000US75751,75751,8903
8600000US51653,51653,712
8600000US46986,46986,968
8600000US21213,21213,17864
8600000US73531,73531,201
8600000US49052,49052,457
8600000US71351,71351,5834
8600000US92408,92408,6858
8600000US03824,3824,7882
8600000US33903,33903,10698
8600000US84124,84124,10954
8600000US75051,75051,20170
8600000US45620,45620,459
8600000US70762,70762,459
8600000US95701,95701,459
8600000US29742,29742,1227
8600000US61540,61540,1483
8600000US24910,24910,3275
8600000US22901,22901,17355
8600000US51440,51440,204
8600000US80750,80750,204
8600000US55990,55990,460
8600000US48401,48401,716
8600000US12160,12160,461
8600000US30420,30420,717
8600000US39067,39067,717
8600000US27928,27928,973
8600000US80232,80232,10957
8600000US78681,78681,25549
8600000US03458,3458,3534
8600000US98256,98256,207
8600000US38645,38645,719
8600000US53093,53093,975
8600000US70750,70750,975
8600000US21755,21755,2767
8600000US11721,11721,3279
8600000US49085,49085,12239
8600000US34109,34109,12495
8600000US57024,57024,208
8600000US80510,80510,208
8600000US18847,18847,3024
8600000US24179,24179,9680
8600000US14815,14815,465
8600000US72835,72835,465
8600000US77510,77510,6865
8600000US28792,28792,16849
8600000US53186,53186,17361
8600000US33020,33020,20433
8600000US92688,92688,22481
8600000US45227,45227,9426
8600000US22043,22043,12242
8600000US25820,25820,211
8600000US78024,78024,723
8600000US30205,30205,1491
8600000US17313,17313,5587
8600000US20601,20601,12499
8600000US40041,40041,212
8600000US48622,48622,3284
8600000US99352,99352,13780
8600000US96069,96069,470
8600000US79036,79036,2518
8600000US10007,10007,3030
8600000US78204,78204,5590
8600000US95926,95926,18902
8600000US25133,25133,471
8600000US70455,70455,727
8600000US17023,17023,1751
8600000US20606,20606,216
8600000US54455,54455,8408
8600000US98166,98166,10200
8600000US93012,93012,18136
8600000US91401,91401,19672
8600000US25844,25844,729
8600000US86020,86020,985
8600000US22923,22923,2521
8600000US05346,5346,2522
8600000US60472,60472,2778
8600000US12542,12542,3034
8600000US50147,50147,219
8600000US17365,17365,1243
8600000US72142,72142,1243
8600000US56633,56633,2267
8600000US78751,78751,6619
8600000US65752,65752,220
8600000US21915,21915,1500
8600000US01001,1001,8924
8600000US31313,31313,21212
8600000US23876,23876,221
8600000US22824,22824,3038
8600000US39170,39170,4830
8600000US74011,74011,13022
8600000US58064,58064,223
8600000US57058,57058,991
8600000US18354,18354,480
8600000US96792,96792,24544
8600000US64017,64017,225
8600000US99660,99660,225
8600000US59841,59841,481
8600000US23141,23141,3297
8600000US15232,15232,5857
8600000US50607,50607,226
8600000US66419,66419,226
8600000US68376,68376,738
8600000US37082,37082,3042
8600000US56662,56662,227
8600000US67575,67575,227
8600000US10597,10597,483
8600000US73027,73027,739
8600000US80478,80478,739
8600000US88002,88002,739
8600000US05764,5764,1763
8600000US32466,32466,2787
8600000US31088,31088,25827
8600000US68715,68715,740
8600000US80922,80922,13540
8600000US94510,94510,14052
8600000US15960,15960,229
8600000US69345,69345,229
8600000US78369,78369,229
8600000US46165,46165,741
8600000US29152,29152,997
8600000US54770,54770,997
8600000US39325,39325,3045
8600000US45219,45219,7397
8600000US63033,63033,23269
8600000US56751,56751,2790
8600000US14094,14094,25830
8600000US43468,43468,231
8600000US64726,64726,231
8600000US74452,74452,231
8600000US84752,84752,487
8600000US02066,2066,9191
8600000US59105,59105,15079
8600000US65638,65638,232
8600000US68925,68925,232
8600000US36374,36374,488
8600000US54858,54858,744
8600000US83420,83420,1256
8600000US33525,33525,9448
8600000US84109,84109,12264
8600000US94559,94559,13544
8600000US63474,63474,233
8600000US16854,16854,489
8600000US67572,67572,234
8600000US72179,72179,235
8600000US04965,4965,1003
8600000US30259,30259,1515
8600000US10029,10029,41195
8600000US13071,13071,492
8600000US77560,77560,492
8600000US97054,97054,748
8600000US13101,13101,1260
8600000US53521,53521,1772
8600000US19102,19102,2540
8600000US08085,8085,9452
8600000US90810,90810,18668
8600000US38002,38002,19692
8600000US28173,28173,22764
8600000US70449,70449,1773
8600000US00687,687,16365
8600000US33015,33015,33773
8600000US40914,40914,238
8600000US37828,37828,750
8600000US94129,94129,1518
8600000US75472,75472,1774
8600000US36529,36529,239
8600000US36728,36728,239
8600000US50118,50118,495
8600000US17086,17086,1263
8600000US14261,14261,2799
8600000US98045,98045,6895
8600000US62668,62668,752
8600000US92119,92119,12016
8600000US30648,30648,1521
8600000US20714,20714,2289
8600000US30667,30667,498
8600000US14740,14740,754
8600000US42024,42024,754
8600000US49285,49285,2802
8600000US07068,7068,3058
8600000US77028,77028,8690
8600000US66044,66044,13554
8600000US71202,71202,14578
8600000US24161,24161,243
8600000US05761,5761,499
8600000US76621,76621,499
8600000US12592,12592,755
8600000US83128,83128,755
8600000US47230,47230,1011
8600000US28371,28371,3315
8600000US24857,24857,500
8600000US49094,49094,2036
8600000US56710,56710,245
8600000US72410,72410,245
8600000US31544,31544,501
8600000US64456,64456,757
8600000US18031,18031,3829
8600000US59714,59714,8949
8600000US02837,2837,1782
8600000US73149,73149,2294
8600000US77536,77536,15606
8600000US53919,53919,1271
8600000US67016,67016,248
8600000US71003,71003,504
8600000US48023,48023,2552
8600000US80204,80204,15608
8600000US94116,94116,22520
8600000US75243,75243,28408
8600000US37657,37657,505
8600000US95002,95002,1017
8600000US46510,46510,1786
8600000US06401,6401,9978
8600000US94549,94549,13818
8600000US76502,76502,16634
8600000US74727,74727,1019
8600000US66509,66509,1275
8600000US07830,7830,3323
8600000US02382,2382,7419
8600000US50266,50266,12283
8600000US19150,19150,13307
8600000US97231,97231,2044
8600000US39877,39877,253
8600000US55736,55736,765
8600000US46371,46371,1789
8600000US78657,78657,2813
8600000US45314,45314,3069
8600000US78002,78002,4093
8600000US11771,11771,5117
8600000US90265,90265,8957
8600000US51062,51062,254
8600000US41255,41255,510
8600000US90405,90405,13822
8600000US20010,20010,14590
8600000US60611,60611,15614
8600000US21767,21767,511
8600000US71033,71033,1791
8600000US94105,94105,2559
8600000US37398,37398,7423
8600000US62370,62370,256
8600000US19310,19310,1536
8600000US77433,77433,25600
8600000US04662,4662,257
8600000US50561,50561,257
8600000US68340,68340,513
8600000US19004,19004,4865
8600000US18342,18342,258
8600000US14853,14853,1282
8600000US36863,36863,6146
8600000US25177,25177,12546
8600000US83271,83271,259
8600000US70080,70080,771
8600000US64671,64671,1027
8600000US98684,98684,13827
8600000US84660,84660,18691
8600000US49726,49726,516
8600000US04354,4354,772
8600000US73047,73047,1540
8600000US28594,28594,1796
8600000US18706,18706,8452
8600000US17404,17404,18436
8600000US48741,48741,1029
8600000US14546,14546,2309
8600000US55404,55404,12549
8600000US60459,60459,14597
8600000US22204,22204,23557
8600000US61263,61263,262
8600000US29593,29593,1030
8600000US50517,50517,519
8600000US15322,15322,1031
8600000US96783,96783,1031
8600000US93523,93523,1543
8600000US74962,74962,2567
8600000US48083,48083,11527
8600000US33756,33756,16135
8600000US41263,41263,264
8600000US38821,38821,6664
8600000US11411,11411,10248
8600000US62249,62249,8201
8600000US48202,48202,8457
8600000US54166,54166,8713
8600000US70605,70605,16905
8600000US12196,12196,1546
8600000US23181,23181,2826
8600000US70390,70390,3594
8600000US46619,46619,11018
8600000US36048,36048,779
8600000US24551,24551,10507
8600000US66939,66939,268
8600000US75489,75489,524
8600000US56044,56044,1036
8600000US15419,15419,2316
8600000US37879,37879,5388
8600000US10528,10528,6412
8600000US08361,8361,9228
8600000US16943,16943,269
8600000US81620,81620,4621
8600000US45674,45674,270
8600000US52752,52752,270
8600000US69138,69138,2318
8600000US45044,45044,27406
8600000US49884,49884,271
8600000US51439,51439,527
8600000US01022,1022,1295
8600000US80542,80542,1807
8600000US34103,34103,6415
8600000US71837,71837,2576
8600000US15110,15110,3088
8600000US90291,90291,13584
8600000US00683,683,17425
8600000US21664,21664,274
8600000US40228,40228,8210
8600000US80538,80538,22802
8600000US76667,76667,5652
8600000US50642,50642,277
8600000US68336,68336,277
8600000US44082,44082,789
8600000US06069,6069,1301
8600000US78266,78266,2837
8600000US76567,76567,4629
8600000US17821,17821,9493
8600000US12470,12470,278
8600000US28582,28582,790
8600000US35752,35752,1046
8600000US50310,50310,15638
8600000US31519,31519,1815
8600000US86413,86413,5143
8600000US32701,32701,11287
8600000US92128,92128,25111
8600000US41763,41763,280
8600000US39119,39119,2840
8600000US43344,43344,2840
8600000US43403,43403,2840
8600000US28704,28704,9752
8600000US98273,98273,14360
8600000US76543,76543,15640
8600000US27511,27511,16408
8600000US41168,41168,1561
8600000US77995,77995,4889
8600000US97051,97051,7961
8600000US60490,60490,10265
8600000US13078,13078,4890
8600000US08031,8031,5914
8600000US11703,11703,8474
8600000US95603,95603,14362
8600000US05766,5766,283
8600000US30624,30624,1307
8600000US17102,17102,3611
8600000US21102,21102,5915
8600000US07047,7047,31259
8600000US17606,17606,284
8600000US48873,48873,796
8600000US16435,16435,1052
8600000US31322,31322,10780
8600000US32139,32139,541
8600000US50468,50468,797
8600000US13308,13308,1821
8600000US45891,45891,7965
8600000US70634,70634,12829
8600000US76901,76901,14621
8600000US55979,55979,542
8600000US43107,43107,1566
8600000US54622,54622,1055
8600000US40403,40403,12319
8600000US30338,30338,17695
8600000US08232,8232,10016
8600000US33133,33133,16416
8600000US53188,53188,17696
8600000US75755,75755,2849
8600000US59911,59911,3873
8600000US84093,84093,11553
8600000US50065,50065,290
8600000US15479,15479,1058
8600000US10932,10932,35
8600000US47467,47467,35
8600000US38865,38865,2339
8600000US39885,39885,36
8600000US97736,97736,36
8600000US64481,64481,548
8600000US11961,11961,6948
8600000US04271,4271,37
8600000US81239,81239,37
8600000US95250,95250,37
8600000US69166,69166,293
8600000US75560,75560,549
8600000US48880,48880,3621
8600000US95829,95829,12581
8600000US35204,35204,5414
8600000US70820,70820,8230
8600000US97031,97031,9254
8600000US49048,49048,13094
8600000US95901,95901,15654
8600000US03276,3276,4135
8600000US57379,57379,40
8600000US56266,56266,808
8600000US57029,57029,1064
8600000US97022,97022,1832
8600000US23943,23943,41
8600000US82229,82229,41
8600000US54459,54459,553
8600000US12093,12093,809
8600000US32011,32011,6953
8600000US04762,4762,298
8600000US55793,55793,298
8600000US82832,82832,298
8600000US13744,13744,554
8600000US43462,43462,554
8600000US22654,22654,299
8600000US27291,27291,811
8600000US19971,19971,6187
8600000US41631,41631,556
8600000US63855,63855,556
8600000US73111,73111,6700
8600000US91932,91932,12844
8600000US49428,49428,13100
8600000US50676,50676,1069
8600000US18518,18518,4397
8600000US47462,47462,2350
8600000US50842,50842,47
8600000US59418,59418,47
8600000US72340,72340,47
8600000US99575,99575,47
8600000US40012,40012,303
8600000US16651,16651,1839
8600000US11364,11364,18223
8600000US15642,15642,23343
8600000US54726,54726,816
8600000US35987,35987,1328
8600000US49779,49779,2352
8600000US52001,52001,22064
8600000US57574,57574,49
8600000US52548,52548,50
8600000US56667,56667,306
8600000US45011,45011,34866
8600000US97710,97710,51
8600000US13635,13635,563
8600000US92518,92518,563
8600000US75946,75946,1843
8600000US07826,7826,3123
8600000US32463,32463,52
8600000US96146,96146,564
8600000US68002,68002,1076
8600000US72736,72736,3124
8600000US55425,55425,4404
8600000US77078,77078,7732
8600000US15378,15378,53
8600000US05820,5820,309
8600000US47429,47429,4149
8600000US72712,72712,20789
8600000US04429,4429,2358
8600000US75223,75223,6710
8600000US15644,15644,9782
8600000US21714,21714,55
8600000US79911,79911,823
8600000US46031,46031,1079
8600000US41052,41052,56
8600000US77412,77412,56
8600000US88354,88354,56
8600000US95563,95563,312
8600000US63353,63353,2360
8600000US15482,15482,313
8600000US57260,57260,569
8600000US38374,38374,1081
8600000US29594,29594,58
8600000US70637,70637,314
8600000US02632,2632,5690
8600000US84003,84003,21050
8600000US41503,41503,315
8600000US60537,60537,315
8600000US65078,65078,1851
8600000US11365,11365,22331
8600000US58521,58521,316
8600000US43917,43917,1596
8600000US03741,3741,2108
8600000US45828,45828,3132
8600000US36350,36350,3388
8600000US50003,50003,3388
8600000US35570,35570,5436
8600000US49645,49645,829
8600000US13620,13620,1086
8600000US35111,35111,8254
8600000US83223,83223,63
8600000US68010,68010,319
8600000US46574,46574,4159
8600000US05362,5362,64
8600000US68711,68711,64
8600000US88112,88112,64
8600000US97461,97461,320
8600000US38927,38927,576
8600000US73104,73104,832
8600000US40223,40223,11584
8600000US67425,67425,321
8600000US68966,68966,321
8600000US74084,74084,321
8600000US87940,87940,321
8600000US56628,56628,833
8600000US37419,37419,3137
8600000US13069,13069,12609
8600000US04962,4962,66
8600000US26572,26572,66
8600000US47324,47324,66
8600000US99722,99722,66
8600000US54436,54436,1090
8600000US75925,75925,2114
8600000US01504,1504,4674
8600000US10591,10591,11842
8600000US55434,55434,14658
8600000US33881,33881,15426
8600000US43221,43221,16194
8600000US75228,75228,34370
8600000US02836,2836,67
8600000US99571,99571,67
8600000US93433,93433,6723
8600000US02302,2302,16963
8600000US49863,49863,68
8600000US80136,80136,2372
8600000US04281,4281,2629
8600000US94030,94030,11334
8600000US00754,754,20806
8600000US79528,79528,327
8600000US56449,56449,839
8600000US41858,41858,4167
8600000US21624,21624,72
8600000US56363,56363,72
8600000US59487,59487,584
8600000US76371,76371,840
8600000US98612,98612,1352
8600000US47161,47161,1864
8600000US37643,37643,17480
8600000US77381,77381,18248
8600000US33324,33324,22856
8600000US61857,61857,73
8600000US59412,59412,841
8600000US88340,88340,1865
8600000US38008,38008,5193
8600000US16061,16061,1354
8600000US21017,21017,3658
8600000US28801,28801,7754
8600000US69041,69041,75
8600000US21082,21082,331
8600000US13602,13602,587
8600000US06022,6022,76
8600000US81326,81326,1100
8600000US55767,55767,1612
8600000US47396,47396,3660
8600000US30573,30573,77
8600000US50134,50134,333
8600000US10996,10996,1869
8600000US38201,38201,5197
8600000US26104,26104,8781
8600000US44310,44310,11597
8600000US60108,60108,11853
8600000US04051,4051,590
8600000US33186,33186,35662
8600000US12459,12459,79
8600000US30303,30303,2639
8600000US02152,2152,9039
8600000US15561,15561,80
8600000US61057,61057,80
8600000US67155,67155,80
8600000US28779,28779,8272
8600000US98005,98005,8784
8600000US14169,14169,81
8600000US46171,46171,849
8600000US54648,54648,849
8600000US76708,76708,12625
8600000US95945,95945,13393
8600000US89081,89081,14929
8600000US55950,55950,82
8600000US77969,77969,82
8600000US98939,98939,82
8600000US71855,71855,338
8600000US80019,80019,850
8600000US80513,80513,5202
8600000US31029,31029,8018
8600000US48316,48316,12882
8600000US75562,75562,83
8600000US05736,5736,339
8600000US58218,58218,339
8600000US39470,39470,6483
8600000US64850,64850,12115
8600000US43026,43026,27475
8600000US38666,38666,3668
8600000US72865,72865,597
8600000US75435,75435,597
8600000US83234,83234,597
8600000US22554,22554,25685
8600000US43750,43750,86
8600000US05476,5476,1622
8600000US34653,34653,16214
8600000US21122,21122,30550
8600000US45070,45070,87
8600000US39648,39648,11607
8600000US28540,28540,24919
8600000US56551,56551,1112
8600000US45324,45324,20824
8600000US58056,58056,89
8600000US65589,65589,89
8600000US82243,82243,89
8600000US31054,31054,857
8600000US70068,70068,17497
8600000US48727,48727,602
8600000US74723,74723,858
8600000US26259,26259,91
8600000US56274,56274,91
8600000US38362,38362,603
8600000US53065,53065,1115
8600000US46938,46938,1627
8600000US67045,67045,1883
8600000US61275,61275,2139
8600000US65041,65041,2907
8600000US70554,70554,2907
8600000US29715,29715,12891
8600000US97114,97114,2396
8600000US69144,69144,93
8600000US99557,99557,349
8600000US89318,89318,605
8600000US62354,62354,861
8600000US77363,77363,1629
8600000US12205,12205,14173
8600000US75080,75080,22109
8600000US61539,61539,94
8600000US17827,17827,350
8600000US28307,28307,8542
8600000US28658,28658,13662
8600000US62032,62032,351
8600000US16695,16695,607
8600000US73098,73098,2143
8600000US19036,19036,6751
8600000US35805,35805,11103
8600000US67122,67122,96
8600000US14743,14743,864
8600000US25635,25635,609
8600000US42378,42378,1633
8600000US41317,41317,98
8600000US50239,50239,98
8600000US40813,40813,354
8600000US49654,49654,354
8600000US38856,38856,866
8600000US24970,24970,2402
8600000US65240,65240,3938
8600000US85375,85375,15458
8600000US60162,60162,4195
8600000US85032,85032,32867
8600000US52758,52758,100
8600000US57239,57239,100
8600000US63039,63039,356
8600000US81041,81041,356
8600000US14521,14521,1380
8600000US28323,28323,1636
8600000US19934,19934,6500
8600000US41048,41048,7012
8600000US46033,46033,17764
8600000US10458,10458,41060
8600000US55613,55613,101
8600000US31025,31025,613
8600000US83845,83845,869
8600000US43569,43569,1381
8600000US08042,8042,102
8600000US50567,50567,102
8600000US71480,71480,358
8600000US25124,25124,614
8600000US43903,43903,1126
8600000US78753,78753,23654
8600000US79052,79052,615
8600000US84653,84653,3943
8600000US85205,85205,21095
8600000US66758,66758,104
8600000US32140,32140,872
8600000US45767,45767,1384
8600000US73005,73005,4968
8600000US99612,99612,361
8600000US38858,38858,3689
8600000US63138,63138,11113
8600000US16678,16678,1386
8600000US55341,55341,1386
8600000US48629,48629,3946
8600000US01540,1540,5738
8600000US61108,61108,14698
8600000US90042,90042,31594
8600000US76033,76033,12907
8600000US52316,52316,876
8600000US42220,42220,3436
8600000US06067,6067,10092
8600000US25107,25107,365
8600000US53575,53575,7533
8600000US40505,40505,13165
8600000US98902,98902,23917
8600000US56226,56226,110
8600000US58490,58490,110
8600000US64672,64672,110
8600000US77464,77464,110
8600000US19951,19951,878
8600000US20689,20689,878
8600000US04733,4733,111
8600000US05846,5846,623
8600000US07933,7933,1647
8600000US31744,31744,1647
8600000US79821,79821,2671
8600000US92117,92117,25455
8600000US93307,93307,41327
8600000US57528,57528,368
8600000US54627,54627,880
8600000US62854,62854,880
8600000US21211,21211,9072
8600000US16352,16352,113
8600000US24962,24962,114
8600000US58776,58776,114
8600000US78588,78588,114
8600000US87583,87583,114
8600000US68727,68727,370
8600000US04410,4410,626
8600000US62097,62097,1394
8600000US45204,45204,3442
8600000US07002,7002,32882
8600000US24737,24737,115
8600000US50465,50465,115
8600000US01253,1253,371
8600000US48182,48182,11123
8600000US00766,766,13427
8600000US53931,53931,116
8600000US25061,25061,372
8600000US31532,31532,372
8600000US49011,49011,1140
8600000US14757,14757,1652
8600000US41030,41030,3188
8600000US28782,28782,3444
8600000US96753,96753,13172
8600000US59631,59631,117
8600000US44844,44844,373
8600000US54433,54433,885
8600000US11709,11709,3445
8600000US01949,1949,3957
8600000US70754,70754,4981
8600000US37087,37087,21109
8600000US63820,63820,118
8600000US02457,2457,630
8600000US81019,81019,886
8600000US12306,12306,13174
8600000US29483,29483,34678
8600000US25920,25920,119
8600000US54844,54844,119
8600000US56434,56434,119
8600000US68365,68365,119
8600000US78860,78860,119
8600000US78833,78833,631
8600000US87532,87532,9335
8600000US44121,44121,18039
8600000US57220,57220,376
8600000US73773,73773,888
8600000US85351,85351,16248
8600000US95305,95305,121
8600000US65085,65085,633
8600000US47959,47959,1401
8600000US08846,8846,7033
8600000US58486,58486,122
8600000US49227,49227,634
8600000US58621,58621,634
8600000US28512,28512,1402
8600000US32950,32950,1914
8600000US70075,70075,2170
8600000US62906,62906,3706
8600000US42539,42539,5242
8600000US40847,40847,123
8600000US68325,68325,123
8600000US51510,51510,1915
8600000US67208,67208,9339
8600000US85023,85023,15739
8600000US59710,59710,124
8600000US75780,75780,124
8600000US01522,1522,1660
8600000US61552,61552,125
8600000US63549,63549,1405
8600000US21920,21920,126
8600000US58847,58847,126
8600000US60934,60934,126
8600000US81235,81235,382
8600000US20762,20762,1406
8600000US90065,90065,22654
8600000US12434,12434,383
8600000US59030,59030,639
8600000US16059,16059,3967
8600000US57735,57735,640
8600000US46280,46280,3456
8600000US48746,48746,4224
8600000US46814,46814,6272
8600000US14874,14874,129
8600000US18853,18853,2177
8600000US92509,92509,37249
8600000US47578,47578,386
8600000US40391,40391,18051
8600000US38879,38879,388
8600000US44235,44235,900
8600000US72631,72631,1924
8600000US51247,51247,2436
8600000US89823,89823,133
8600000US97042,97042,1414
8600000US28513,28513,5510
8600000US10956,10956,16006
8600000US21056,21056,135
8600000US71110,71110,1159
8600000US13730,13730,1415
8600000US48879,48879,9095
8600000US10546,10546,648
8600000US65609,65609,393
8600000US20781,20781,5513
8600000US27813,27813,394
8600000US71862,71862,394
8600000US57551,57551,1162
8600000US56543,56543,139
8600000US29482,29482,907
8600000US23130,23130,140
8600000US29439,29439,1164
8600000US03570,3570,4748
8600000US86445,86445,141
8600000US46113,46113,7053
8600000US94523,94523,17293
8600000US52163,52163,142
8600000US67547,67547,910
8600000US83647,83647,10126
8600000US92240,92240,17294
8600000US65802,65802,22414
8600000US76063,76063,31118
8600000US68843,68843,399
8600000US22611,22611,4495
8600000US02771,2771,7055
8600000US50322,50322,16271
8600000US68733,68733,656
8600000US72004,72004,656
8600000US21502,21502,20624
8600000US33162,33162,22672
8600000US56249,56249,145
8600000US62277,62277,657
8600000US19706,19706,913
8600000US71322,71322,3473
8600000US56265,56265,3985
8600000US53143,53143,11921
8600000US66215,66215,12945
8600000US22015,22015,22161
8600000US63332,63332,658
8600000US36075,36075,1170
8600000US34201,34201,1938
8600000US80807,80807,2194
8600000US79525,79525,1427
8600000US18447,18447,5523
8600000US43438,43438,148
8600000US93638,93638,23444
8600000US25625,25625,661
8600000US67024,67024,406
8600000US14441,14441,151
8600000US84308,84308,151
8600000US41835,41835,407
8600000US59482,59482,407
8600000US81601,81601,7575
8600000US22538,22538,152
8600000US17101,17101,920
8600000US38449,38449,1432
8600000US58545,58545,1688
8600000US57002,57002,409
8600000US29849,29849,154
8600000US84773,84773,154
8600000US41640,41640,666
8600000US42122,42122,2202
8600000US41074,41074,2714
8600000US33606,33606,9114
8600000US58063,58063,155
8600000US53911,53911,667
8600000US20842,20842,924
8600000US02367,2367,1436
8600000US19522,19522,7068
8600000US24382,24382,7580
8600000US16659,16659,157
8600000US24738,24738,157
8600000US16028,16028,925
8600000US28673,28673,2973
8600000US46327,46327,6045
8600000US02445,2445,11165
8600000US85388,85388,11933
8600000US71965,71965,158
8600000US87063,87063,158
8600000US93424,93424,670
8600000US22851,22851,2974
8600000US79938,79938,26014
8600000US04929,4929,415
8600000US73460,73460,2463
8600000US68524,68524,2975
8600000US79404,79404,5279
8600000US01569,1569,6815
8600000US21244,21244,18847
8600000US44109,44109,20639
8600000US71325,71325,672
8600000US68064,68064,1696
8600000US52655,52655,2208
8600000US95828,95828,29344
8600000US63951,63951,161
8600000US97835,97835,161
8600000US06084,6084,7585
8600000US38053,38053,14241
8600000US01074,1074,162
8600000US04558,4558,162
8600000US13754,13754,1698
8600000US21722,21722,2722
8600000US13365,13365,4514
8600000US33510,33510,14498
8600000US56448,56448,163
8600000US38563,38563,1187
8600000US41099,41099,676
8600000US83611,83611,1188
8600000US31036,31036,7332
8600000US85051,85051,20133
8600000US57437,57437,678
8600000US47108,47108,1190
8600000US98057,98057,5286
8600000US50074,50074,167
8600000US47948,47948,679
8600000US55921,55921,2471
8600000US06405,6405,14759
8600000US57631,57631,168
8600000US93628,93628,168
8600000US95703,95703,424
8600000US51055,51055,680
8600000US42058,42058,1192
8600000US04027,4027,2984
8600000US48128,48128,5544
8600000US16821,16821,169
8600000US18081,18081,169
8600000US96124,96124,169
8600000US71953,71953,7593
8600000US15671,15671,426
8600000US79855,79855,1194
8600000US43322,43322,171
8600000US45698,45698,171
8600000US57460,57460,171
8600000US02534,2534,427
8600000US37408,37408,683
8600000US60090,60090,19115
8600000US56225,56225,428
8600000US18844,18844,940
8600000US28479,28479,2476
8600000US48138,48138,5292
8600000US06107,6107,9900
8600000US06460,6460,19884
8600000US23021,23021,173
8600000US63536,63536,429
8600000US42206,42206,2733
8600000US92081,92081,13741
8600000US65457,65457,174
8600000US24185,24185,430
8600000US43788,43788,430
8600000US14065,14065,942
8600000US29935,29935,1966
8600000US33470,33470,12974
8600000US97833,97833,431
8600000US54659,54659,687
8600000US79081,79081,1967
8600000US12754,12754,3759
8600000US70047,70047,6575
8600000US68510,68510,10671
8600000US63874,63874,176
8600000US49892,49892,944
8600000US19106,19106,5552
8600000US53717,53717,6320
8600000US54956,54956,21680
8600000US27917,27917,433
8600000US77868,77868,6577
8600000US70556,70556,178
8600000US45654,45654,434
8600000US48657,48657,4018
8600000US57334,57334,435
8600000US01068,1068,947
8600000US39561,39561,947
8600000US98374,98374,19123
8600000US39097,39097,436
8600000US98638,98638,692
8600000US87571,87571,6068
8600000US32084,32084,15540
8600000US44656,44656,1461
8600000US24701,24701,10933
8600000US68040,68040,182
8600000US50229,50229,438
8600000US04479,4479,694
8600000US43003,43003,1462
8600000US29466,29466,14774
8600000US34744,34744,21942
8600000US93652,93652,183
8600000US16160,16160,439
8600000US67009,67009,439
8600000US95456,95456,439
8600000US84339,84339,2487
8600000US06042,6042,11959
8600000US47331,47331,11959
8600000US62927,62927,184
8600000US77971,77971,440
8600000US14216,14216,11704
8600000US45056,45056,14008
8600000US43932,43932,441
8600000US63440,63440,697
8600000US19390,19390,6841
8600000US39773,39773,8889
8600000US19073,19073,9657
8600000US84663,84663,15033
8600000US39054,39054,186
8600000US51523,51523,186
8600000US98376,98376,954
8600000US24574,24574,1978
8600000US75247,75247,187
8600000US40915,40915,443
8600000US49812,49812,443
8600000US24128,24128,955
8600000US53044,53044,1211
8600000US81226,81226,3003
8600000US16412,16412,5307
8600000US84072,84072,188
8600000US86015,86015,188
8600000US46553,46553,1724
8600000US52738,52738,1724
8600000US52301,52301,1980
8600000US56127,56127,189
8600000US62850,62850,189
8600000US72125,72125,445
8600000US43145,43145,957
8600000US25413,25413,3773
8600000US75949,75949,4029
8600000US78665,78665,18365
8600000US26554,26554,21181
8600000US05076,5076,190
8600000US72036,72036,446
8600000US05001,5001,4798
8600000US85396,85396,6078
8600000US12448,12448,191
8600000US23316,23316,191
8600000US99518,99518,5055
8600000US98665,98665,12223
8600000US12172,12172,192
8600000US68824,68824,704
8600000US98683,98683,16064
8600000US04777,4777,193
8600000US38052,38052,1985
8600000US15313,15313,194
8600000US97750,97750,194
8600000US43333,43333,451
8600000US51537,51537,3523
8600000US12453,12453,196
8600000US42372,42372,964
8600000US54139,54139,1476
8600000US04756,4756,1732
8600000US11204,11204,39620
8600000US94111,94111,1733
8600000US54742,54742,2245
8600000US46928,46928,2501
8600000US85003,85003,3525
8600000US46761,46761,6085
8600000US82210,82210,198
8600000US78330,78330,454
8600000US30668,30668,966
8600000US78014,78014,2246
8600000US98547,98547,711
8600000US60449,60449,4551
8600000US74556,74556,201
8600000US65237,65237,457
8600000US01339,1339,713
8600000US72479,72479,713
8600000US60134,60134,14537
8600000US67565,67565,202
8600000US72430,72430,202
8600000US76676,76676,202
8600000US96759,96759,202
8600000US94574,94574,4554
8600000US86404,86404,8138
8600000US24562,24562,203
8600000US27832,27832,1483
8600000US08108,8108,9419
8600000US57227,57227,204
8600000US55069,55069,2252
8600000US14519,14519,5836
8600000US90249,90249,13772
8600000US50457,50457,205
8600000US04776,4776,461
8600000US65617,65617,717
8600000US74030,74030,1997
8600000US60473,60473,11981
8600000US27873,27873,206
8600000US04958,4958,974
8600000US21623,21623,974
8600000US29438,29438,1230
8600000US32709,32709,1230
8600000US08344,8344,3022
8600000US73162,73162,14542
8600000US79031,79031,719
8600000US55080,55080,1231
8600000US85937,85937,3791
8600000US47670,47670,6351
8600000US98409,98409,11727
8600000US94102,94102,12495
8600000US14060,14060,208
8600000US60072,60072,464
8600000US95227,95227,464
8600000US29714,29714,1488
8600000US48178,48178,15056
8600000US84083,84083,721
8600000US16254,16254,1745
8600000US25550,25550,4817
8600000US87416,87416,2770
8600000US76834,76834,3026
8600000US27948,27948,5330
8600000US62223,62223,9170
8600000US93314,93314,11218
8600000US79072,79072,13778
8600000US23407,23407,211
8600000US95983,95983,211
